x,z,T
0.0648241,0.000816327,296.247
0.0653266,0.000816327,296.15
0.0658291,0.000816327,296.051
0.0663317,0.000816327,295.95
0.0668342,0.000816327,295.848
0.0673367,0.000816327,295.747
0.0678392,0.000816327,295.646
0.0683417,0.000816327,295.548
0.0688442,0.000816327,295.451
0.0693467,0.000816327,295.358
0.0698492,0.000816327,295.267
0.0703518,0.000816327,295.18
0.0708543,0.000816327,295.095
0.0713568,0.000816327,295.014
0.0718593,0.000816327,294.937
0.0723618,0.000816327,294.862
0.0728643,0.000816327,294.791
0.0733668,0.000816327,294.722
0.0738693,0.000816327,294.656
0.0743719,0.000816327,294.593
0.0748744,0.000816327,294.533
0.0753769,0.000816327,294.475
0.0758794,0.000816327,294.42
0.0763819,0.000816327,294.367
0.0768844,0.000816327,294.316
0.0773869,0.000816327,294.267
0.0778894,0.000816327,294.221
0.078392,0.000816327,294.176
0.0788945,0.000816327,294.134
0.079397,0.000816327,294.093
0.0798995,0.000816327,294.054
0.080402,0.000816327,294.017
0.0809045,0.000816327,293.981
0.081407,0.000816327,293.947
0.0819095,0.000816327,293.914
0.0824121,0.000816327,293.883
0.0829146,0.000816327,293.853
0.0834171,0.000816327,293.824
0.0839196,0.000816327,293.797
0.0844221,0.000816327,293.771
0.0849246,0.000816327,293.746
0.0854271,0.000816327,293.722
0.0859296,0.000816327,293.7
0.0864322,0.000816327,293.678
0.0869347,0.000816327,293.658
0.0874372,0.000816327,293.639
0.0879397,0.000816327,293.62
0.0884422,0.000816327,293.603
0.0889447,0.000816327,293.586
0.0894472,0.000816327,293.571
0.0899497,0.000816327,293.556
0.0904523,0.000816327,293.542
0.0909548,0.000816327,293.529
0.0914573,0.000816327,293.517
0.0919598,0.000816327,293.505
0.0924623,0.000816327,293.495
0.0929648,0.000816327,293.485
0.0934673,0.000816327,293.475
0.0939698,0.000816327,293.467
0.0944724,0.000816327,293.459
0.0949749,0.000816327,293.452
0.0954774,0.000816327,293.445
0.0959799,0.000816327,293.44
0.0964824,0.000816327,293.435
0.0969849,0.000816327,293.43
0.0974874,0.000816327,293.426
0.0979899,0.000816327,293.423
0.0984925,0.000816327,293.421
0.098995,0.000816327,293.419
0.0994975,0.000816327,293.417
0.1,0.000816327,293.417
0,0.00102041,293.426
0.000502513,0.00102041,293.427
0.00100503,0.00102041,293.428
0.00150754,0.00102041,293.43
0.00201005,0.00102041,293.433
0.00251256,0.00102041,293.436
0.00301508,0.00102041,293.44
0.00351759,0.00102041,293.445
0.0040201,0.00102041,293.45
0.00452261,0.00102041,293.456
0.00502513,0.00102041,293.463
0.00552764,0.00102041,293.471
0.00603015,0.00102041,293.479
0.00653266,0.00102041,293.488
0.00703518,0.00102041,293.497
0.00753769,0.00102041,293.508
0.0080402,0.00102041,293.519
0.00854271,0.00102041,293.531
0.00904523,0.00102041,293.544
0.00954774,0.00102041,293.557
0.0100503,0.00102041,293.572
0.0105528,0.00102041,293.587
0.0110553,0.00102041,293.604
0.0115578,0.00102041,293.621
0.0120603,0.00102041,293.639
0.0125628,0.00102041,293.658
0.0130653,0.00102041,293.678
0.0135678,0.00102041,293.7
0.0140704,0.00102041,293.722
0.0145729,0.00102041,293.746
0.0150754,0.00102041,293.77
0.0155779,0.00102041,293.796
0.0160804,0.00102041,293.823
0.0165829,0.00102041,293.852
0.0170854,0.00102041,293.882
0.0175879,0.00102041,293.913
0.0180905,0.00102041,293.945
0.018593,0.00102041,293.979
0.0190955,0.00102041,294.015
0.019598,0.00102041,294.052
0.0201005,0.00102041,294.091
0.020603,0.00102041,294.132
0.0211055,0.00102041,294.175
0.021608,0.00102041,294.219
0.0221106,0.00102041,294.266
0.0226131,0.00102041,294.315
0.0231156,0.00102041,294.365
0.0236181,0.00102041,294.418
0.0241206,0.00102041,294.474
0.0246231,0.00102041,294.531
0.0251256,0.00102041,294.592
0.0256281,0.00102041,294.655
0.0261307,0.00102041,294.721
0.0266332,0.00102041,294.789
0.0271357,0.00102041,294.861
0.0276382,0.00102041,294.936
0.0281407,0.00102041,295.014
0.0286432,0.00102041,295.095
0.0291457,0.00102041,295.179
0.0296482,0.00102041,295.267
0.0301508,0.00102041,295.358
0.0306533,0.00102041,295.452
0.0311558,0.00102041,295.549
0.0316583,0.00102041,295.648
0.0321608,0.00102041,295.75
0.0326633,0.00102041,295.852
0.0331658,0.00102041,295.955
0.0336683,0.00102041,296.056
0.0341709,0.00102041,296.156
0.0346734,0.00102041,296.254
0.0351759,0.00102041,296.348
0.0356784,0.00102041,296.439
0.0361809,0.00102041,296.526
0.0366834,0.00102041,296.61
0.0371859,0.00102041,296.689
0.0376884,0.00102041,296.764
0.038191,0.00102041,296.836
0.0386935,0.00102041,296.904
0.039196,0.00102041,296.968
0.0396985,0.00102041,297.028
0.040201,0.00102041,297.084
0.0407035,0.00102041,297.138
0.041206,0.00102041,297.187
0.0417085,0.00102041,297.234
0.0422111,0.00102041,297.277
0.0427136,0.00102041,297.317
0.0432161,0.00102041,297.354
0.0437186,0.00102041,297.388
0.0442211,0.00102041,297.419
0.0447236,0.00102041,297.447
0.0452261,0.00102041,297.472
0.0457286,0.00102041,297.495
0.0462312,0.00102041,297.515
0.0467337,0.00102041,297.532
0.0472362,0.00102041,297.546
0.0477387,0.00102041,297.558
0.0482412,0.00102041,297.567
0.0487437,0.00102041,297.573
0.0492462,0.00102041,297.577
0.0497487,0.00102041,297.579
0.0502513,0.00102041,297.577
0.0507538,0.00102041,297.574
0.0512563,0.00102041,297.567
0.0517588,0.00102041,297.558
0.0522613,0.00102041,297.547
0.0527638,0.00102041,297.532
0.0532663,0.00102041,297.515
0.0537688,0.00102041,297.496
0.0542714,0.00102041,297.473
0.0547739,0.00102041,297.448
0.0552764,0.00102041,297.42
0.0557789,0.00102041,297.389
0.0562814,0.00102041,297.355
0.0567839,0.00102041,297.319
0.0572864,0.00102041,297.279
0.0577889,0.00102041,297.236
0.0582915,0.00102041,297.189
0.058794,0.00102041,297.14
0.0592965,0.00102041,297.087
0.059799,0.00102041,297.03
0.0603015,0.00102041,296.97
0.060804,0.00102041,296.906
0.0613065,0.00102041,296.839
0.061809,0.00102041,296.767
0.0623116,0.00102041,296.692
0.0628141,0.00102041,296.612
0.0633166,0.00102041,296.529
0.0638191,0.00102041,296.442
0.0643216,0.00102041,296.351
0.0648241,0.00102041,296.257
0.0653266,0.00102041,296.159
0.0658291,0.00102041,296.059
0.0663317,0.00102041,295.958
0.0668342,0.00102041,295.855
0.0673367,0.00102041,295.753
0.0678392,0.00102041,295.652
0.0683417,0.00102041,295.552
0.0688442,0.00102041,295.455
0.0693467,0.00102041,295.361
0.0698492,0.00102041,295.27
0.0703518,0.00102041,295.183
0.0708543,0.00102041,295.098
0.0713568,0.00102041,295.017
0.0718593,0.00102041,294.939
0.0723618,0.00102041,294.864
0.0728643,0.00102041,294.793
0.0733668,0.00102041,294.724
0.0738693,0.00102041,294.658
0.0743719,0.00102041,294.595
0.0748744,0.00102041,294.535
0.0753769,0.00102041,294.477
0.0758794,0.00102041,294.422
0.0763819,0.00102041,294.368
0.0768844,0.00102041,294.318
0.0773869,0.00102041,294.269
0.0778894,0.00102041,294.222
0.078392,0.00102041,294.178
0.0788945,0.00102041,294.135
0.079397,0.00102041,294.094
0.0798995,0.00102041,294.055
0.080402,0.00102041,294.018
0.0809045,0.00102041,293.982
0.081407,0.00102041,293.948
0.0819095,0.00102041,293.915
0.0824121,0.00102041,293.884
0.0829146,0.00102041,293.854
0.0834171,0.00102041,293.825
0.0839196,0.00102041,293.798
0.0844221,0.00102041,293.772
0.0849246,0.00102041,293.747
0.0854271,0.00102041,293.723
0.0859296,0.00102041,293.701
0.0864322,0.00102041,293.679
0.0869347,0.00102041,293.659
0.0874372,0.00102041,293.639
0.0879397,0.00102041,293.621
0.0884422,0.00102041,293.604
0.0889447,0.00102041,293.587
0.0894472,0.00102041,293.571
0.0899497,0.00102041,293.557
0.0904523,0.00102041,293.543
0.0909548,0.00102041,293.53
0.0914573,0.00102041,293.517
0.0919598,0.00102041,293.506
0.0924623,0.00102041,293.495
0.0929648,0.00102041,293.485
0.0934673,0.00102041,293.476
0.0939698,0.00102041,293.467
0.0944724,0.00102041,293.459
0.0949749,0.00102041,293.452
0.0954774,0.00102041,293.446
0.0959799,0.00102041,293.44
0.0964824,0.00102041,293.435
0.0969849,0.00102041,293.43
0.0974874,0.00102041,293.427
0.0979899,0.00102041,293.423
0.0984925,0.00102041,293.421
0.098995,0.00102041,293.419
0.0994975,0.00102041,293.418
0.1,0.00102041,293.417
0,0.00122449,293.427
0.000502513,0.00122449,293.427
0.00100503,0.00122449,293.429
0.00150754,0.00122449,293.431
0.00201005,0.00122449,293.433
0.00251256,0.00122449,293.437
0.00301508,0.00122449,293.441
0.00351759,0.00122449,293.445
0.0040201,0.00122449,293.451
0.00452261,0.00122449,293.457
0.00502513,0.00122449,293.464
0.00552764,0.00122449,293.471
0.00603015,0.00122449,293.479
0.00653266,0.00122449,293.488
0.00703518,0.00122449,293.498
0.00753769,0.00122449,293.508
0.0080402,0.00122449,293.519
0.00854271,0.00122449,293.531
0.00904523,0.00122449,293.544
0.00954774,0.00122449,293.558
0.0100503,0.00122449,293.573
0.0105528,0.00122449,293.588
0.0110553,0.00122449,293.604
0.0115578,0.00122449,293.622
0.0120603,0.00122449,293.64
0.0125628,0.00122449,293.659
0.0130653,0.00122449,293.679
0.0135678,0.00122449,293.7
0.0140704,0.00122449,293.723
0.0145729,0.00122449,293.746
0.0150754,0.00122449,293.771
0.0155779,0.00122449,293.797
0.0160804,0.00122449,293.824
0.0165829,0.00122449,293.853
0.0170854,0.00122449,293.882
0.0175879,0.00122449,293.914
0.0180905,0.00122449,293.946
0.018593,0.00122449,293.981
0.0190955,0.00122449,294.016
0.019598,0.00122449,294.054
0.0201005,0.00122449,294.093
0.020603,0.00122449,294.134
0.0211055,0.00122449,294.176
0.021608,0.00122449,294.221
0.0221106,0.00122449,294.267
0.0226131,0.00122449,294.316
0.0231156,0.00122449,294.367
0.0236181,0.00122449,294.42
0.0241206,0.00122449,294.475
0.0246231,0.00122449,294.533
0.0251256,0.00122449,294.594
0.0256281,0.00122449,294.657
0.0261307,0.00122449,294.723
0.0266332,0.00122449,294.792
0.0271357,0.00122449,294.863
0.0276382,0.00122449,294.938
0.0281407,0.00122449,295.016
0.0286432,0.00122449,295.098
0.0291457,0.00122449,295.182
0.0296482,0.00122449,295.27
0.0301508,0.00122449,295.362
0.0306533,0.00122449,295.456
0.0311558,0.00122449,295.554
0.0316583,0.00122449,295.654
0.0321608,0.00122449,295.756
0.0326633,0.00122449,295.859
0.0331658,0.00122449,295.963
0.0336683,0.00122449,296.066
0.0341709,0.00122449,296.167
0.0346734,0.00122449,296.265
0.0351759,0.00122449,296.36
0.0356784,0.00122449,296.451
0.0361809,0.00122449,296.539
0.0366834,0.00122449,296.622
0.0371859,0.00122449,296.702
0.0376884,0.00122449,296.778
0.038191,0.00122449,296.849
0.0386935,0.00122449,296.917
0.039196,0.00122449,296.981
0.0396985,0.00122449,297.042
0.040201,0.00122449,297.098
0.0407035,0.00122449,297.152
0.041206,0.00122449,297.201
0.0417085,0.00122449,297.248
0.0422111,0.00122449,297.291
0.0427136,0.00122449,297.331
0.0432161,0.00122449,297.368
0.0437186,0.00122449,297.402
0.0442211,0.00122449,297.433
0.0447236,0.00122449,297.461
0.0452261,0.00122449,297.487
0.0457286,0.00122449,297.509
0.0462312,0.00122449,297.529
0.0467337,0.00122449,297.546
0.0472362,0.00122449,297.561
0.0477387,0.00122449,297.572
0.0482412,0.00122449,297.581
0.0487437,0.00122449,297.588
0.0492462,0.00122449,297.592
0.0497487,0.00122449,297.593
0.0502513,0.00122449,297.592
0.0507538,0.00122449,297.588
0.0512563,0.00122449,297.582
0.0517588,0.00122449,297.573
0.0522613,0.00122449,297.561
0.0527638,0.00122449,297.547
0.0532663,0.00122449,297.53
0.0537688,0.00122449,297.51
0.0542714,0.00122449,297.488
0.0547739,0.00122449,297.463
0.0552764,0.00122449,297.435
0.0557789,0.00122449,297.404
0.0562814,0.00122449,297.37
0.0567839,0.00122449,297.333
0.0572864,0.00122449,297.293
0.0577889,0.00122449,297.25
0.0582915,0.00122449,297.203
0.058794,0.00122449,297.154
0.0592965,0.00122449,297.101
0.059799,0.00122449,297.044
0.0603015,0.00122449,296.984
0.060804,0.00122449,296.92
0.0613065,0.00122449,296.852
0.061809,0.00122449,296.78
0.0623116,0.00122449,296.705
0.0628141,0.00122449,296.625
0.0633166,0.00122449,296.542
0.0638191,0.00122449,296.454
0.0643216,0.00122449,296.363
0.0648241,0.00122449,296.268
0.0653266,0.00122449,296.17
0.0658291,0.00122449,296.069
0.0663317,0.00122449,295.966
0.0668342,0.00122449,295.863
0.0673367,0.00122449,295.759
0.0678392,0.00122449,295.657
0.0683417,0.00122449,295.557
0.0688442,0.00122449,295.46
0.0693467,0.00122449,295.365
0.0698492,0.00122449,295.274
0.0703518,0.00122449,295.186
0.0708543,0.00122449,295.101
0.0713568,0.00122449,295.02
0.0718593,0.00122449,294.942
0.0723618,0.00122449,294.867
0.0728643,0.00122449,294.795
0.0733668,0.00122449,294.726
0.0738693,0.00122449,294.66
0.0743719,0.00122449,294.597
0.0748744,0.00122449,294.537
0.0753769,0.00122449,294.479
0.0758794,0.00122449,294.423
0.0763819,0.00122449,294.37
0.0768844,0.00122449,294.319
0.0773869,0.00122449,294.27
0.0778894,0.00122449,294.224
0.078392,0.00122449,294.179
0.0788945,0.00122449,294.136
0.079397,0.00122449,294.095
0.0798995,0.00122449,294.056
0.080402,0.00122449,294.019
0.0809045,0.00122449,293.983
0.081407,0.00122449,293.949
0.0819095,0.00122449,293.916
0.0824121,0.00122449,293.885
0.0829146,0.00122449,293.855
0.0834171,0.00122449,293.826
0.0839196,0.00122449,293.799
0.0844221,0.00122449,293.773
0.0849246,0.00122449,293.748
0.0854271,0.00122449,293.724
0.0859296,0.00122449,293.701
0.0864322,0.00122449,293.68
0.0869347,0.00122449,293.659
0.0874372,0.00122449,293.64
0.0879397,0.00122449,293.622
0.0884422,0.00122449,293.604
0.0889447,0.00122449,293.588
0.0894472,0.00122449,293.572
0.0899497,0.00122449,293.557
0.0904523,0.00122449,293.543
0.0909548,0.00122449,293.53
0.0914573,0.00122449,293.518
0.0919598,0.00122449,293.506
0.0924623,0.00122449,293.495
0.0929648,0.00122449,293.485
0.0934673,0.00122449,293.476
0.0939698,0.00122449,293.468
0.0944724,0.00122449,293.46
0.0949749,0.00122449,293.453
0.0954774,0.00122449,293.446
0.0959799,0.00122449,293.44
0.0964824,0.00122449,293.435
0.0969849,0.00122449,293.431
0.0974874,0.00122449,293.427
0.0979899,0.00122449,293.424
0.0984925,0.00122449,293.421
0.098995,0.00122449,293.419
0.0994975,0.00122449,293.418
0.1,0.00122449,293.417
0,0.00142857,293.427
0.000502513,0.00142857,293.428
0.00100503,0.00142857,293.429
0.00150754,0.00142857,293.431
0.00201005,0.00142857,293.434
0.00251256,0.00142857,293.437
0.00301508,0.00142857,293.441
0.00351759,0.00142857,293.446
0.0040201,0.00142857,293.451
0.00452261,0.00142857,293.457
0.00502513,0.00142857,293.464
0.00552764,0.00142857,293.472
0.00603015,0.00142857,293.48
0.00653266,0.00142857,293.489
0.00703518,0.00142857,293.498
0.00753769,0.00142857,293.509
0.0080402,0.00142857,293.52
0.00854271,0.00142857,293.532
0.00904523,0.00142857,293.545
0.00954774,0.00142857,293.559
0.0100503,0.00142857,293.573
0.0105528,0.00142857,293.588
0.0110553,0.00142857,293.605
0.0115578,0.00142857,293.622
0.0120603,0.00142857,293.64
0.0125628,0.00142857,293.66
0.0130653,0.00142857,293.68
0.0135678,0.00142857,293.701
0.0140704,0.00142857,293.724
0.0145729,0.00142857,293.747
0.0150754,0.00142857,293.772
0.0155779,0.00142857,293.798
0.0160804,0.00142857,293.825
0.0165829,0.00142857,293.854
0.0170854,0.00142857,293.883
0.0175879,0.00142857,293.915
0.0180905,0.00142857,293.947
0.018593,0.00142857,293.982
0.0190955,0.00142857,294.017
0.019598,0.00142857,294.055
0.0201005,0.00142857,294.094
0.020603,0.00142857,294.135
0.0211055,0.00142857,294.177
0.021608,0.00142857,294.222
0.0221106,0.00142857,294.269
0.0226131,0.00142857,294.317
0.0231156,0.00142857,294.368
0.0236181,0.00142857,294.421
0.0241206,0.00142857,294.477
0.0246231,0.00142857,294.535
0.0251256,0.00142857,294.595
0.0256281,0.00142857,294.659
0.0261307,0.00142857,294.725
0.0266332,0.00142857,294.794
0.0271357,0.00142857,294.866
0.0276382,0.00142857,294.941
0.0281407,0.00142857,295.019
0.0286432,0.00142857,295.1
0.0291457,0.00142857,295.185
0.0296482,0.00142857,295.274
0.0301508,0.00142857,295.366
0.0306533,0.00142857,295.461
0.0311558,0.00142857,295.559
0.0316583,0.00142857,295.66
0.0321608,0.00142857,295.763
0.0326633,0.00142857,295.867
0.0331658,0.00142857,295.972
0.0336683,0.00142857,296.076
0.0341709,0.00142857,296.178
0.0346734,0.00142857,296.277
0.0351759,0.00142857,296.373
0.0356784,0.00142857,296.465
0.0361809,0.00142857,296.553
0.0366834,0.00142857,296.637
0.0371859,0.00142857,296.717
0.0376884,0.00142857,296.793
0.038191,0.00142857,296.865
0.0386935,0.00142857,296.933
0.039196,0.00142857,296.997
0.0396985,0.00142857,297.057
0.040201,0.00142857,297.114
0.0407035,0.00142857,297.167
0.041206,0.00142857,297.217
0.0417085,0.00142857,297.264
0.0422111,0.00142857,297.307
0.0427136,0.00142857,297.347
0.0432161,0.00142857,297.384
0.0437186,0.00142857,297.418
0.0442211,0.00142857,297.449
0.0447236,0.00142857,297.477
0.0452261,0.00142857,297.503
0.0457286,0.00142857,297.525
0.0462312,0.00142857,297.545
0.0467337,0.00142857,297.562
0.0472362,0.00142857,297.577
0.0477387,0.00142857,297.588
0.0482412,0.00142857,297.598
0.0487437,0.00142857,297.604
0.0492462,0.00142857,297.608
0.0497487,0.00142857,297.609
0.0502513,0.00142857,297.608
0.0507538,0.00142857,297.604
0.0512563,0.00142857,297.598
0.0517588,0.00142857,297.589
0.0522613,0.00142857,297.577
0.0527638,0.00142857,297.563
0.0532663,0.00142857,297.546
0.0537688,0.00142857,297.526
0.0542714,0.00142857,297.504
0.0547739,0.00142857,297.479
0.0552764,0.00142857,297.451
0.0557789,0.00142857,297.42
0.0562814,0.00142857,297.386
0.0567839,0.00142857,297.349
0.0572864,0.00142857,297.309
0.0577889,0.00142857,297.266
0.0582915,0.00142857,297.219
0.058794,0.00142857,297.169
0.0592965,0.00142857,297.116
0.059799,0.00142857,297.059
0.0603015,0.00142857,296.999
0.060804,0.00142857,296.935
0.0613065,0.00142857,296.867
0.061809,0.00142857,296.795
0.0623116,0.00142857,296.72
0.0628141,0.00142857,296.64
0.0633166,0.00142857,296.556
0.0638191,0.00142857,296.468
0.0643216,0.00142857,296.376
0.0648241,0.00142857,296.28
0.0653266,0.00142857,296.181
0.0658291,0.00142857,296.08
0.0663317,0.00142857,295.976
0.0668342,0.00142857,295.871
0.0673367,0.00142857,295.766
0.0678392,0.00142857,295.663
0.0683417,0.00142857,295.562
0.0688442,0.00142857,295.464
0.0693467,0.00142857,295.369
0.0698492,0.00142857,295.277
0.0703518,0.00142857,295.189
0.0708543,0.00142857,295.104
0.0713568,0.00142857,295.022
0.0718593,0.00142857,294.944
0.0723618,0.00142857,294.869
0.0728643,0.00142857,294.797
0.0733668,0.00142857,294.728
0.0738693,0.00142857,294.662
0.0743719,0.00142857,294.599
0.0748744,0.00142857,294.538
0.0753769,0.00142857,294.48
0.0758794,0.00142857,294.425
0.0763819,0.00142857,294.372
0.0768844,0.00142857,294.321
0.0773869,0.00142857,294.272
0.0778894,0.00142857,294.225
0.078392,0.00142857,294.18
0.0788945,0.00142857,294.138
0.079397,0.00142857,294.097
0.0798995,0.00142857,294.057
0.080402,0.00142857,294.02
0.0809045,0.00142857,293.984
0.081407,0.00142857,293.95
0.0819095,0.00142857,293.917
0.0824121,0.00142857,293.885
0.0829146,0.00142857,293.855
0.0834171,0.00142857,293.827
0.0839196,0.00142857,293.799
0.0844221,0.00142857,293.773
0.0849246,0.00142857,293.748
0.0854271,0.00142857,293.725
0.0859296,0.00142857,293.702
0.0864322,0.00142857,293.681
0.0869347,0.00142857,293.66
0.0874372,0.00142857,293.641
0.0879397,0.00142857,293.622
0.0884422,0.00142857,293.605
0.0889447,0.00142857,293.588
0.0894472,0.00142857,293.572
0.0899497,0.00142857,293.558
0.0904523,0.00142857,293.544
0.0909548,0.00142857,293.531
0.0914573,0.00142857,293.518
0.0919598,0.00142857,293.507
0.0924623,0.00142857,293.496
0.0929648,0.00142857,293.486
0.0934673,0.00142857,293.477
0.0939698,0.00142857,293.468
0.0944724,0.00142857,293.46
0.0949749,0.00142857,293.453
0.0954774,0.00142857,293.447
0.0959799,0.00142857,293.441
0.0964824,0.00142857,293.436
0.0969849,0.00142857,293.431
0.0974874,0.00142857,293.427
