y,z,T
0.0327273,0.00714286,297.624
0.0333333,0.00714286,297.578
0.0339394,0.00714286,297.523
0.0345455,0.00714286,297.46
0.0351515,0.00714286,297.388
0.0357576,0.00714286,297.307
0.0363636,0.00714286,297.217
0.0369697,0.00714286,297.118
0.0375758,0.00714286,297.01
0.0381818,0.00714286,296.893
0.0387879,0.00714286,296.766
0.0393939,0.00714286,296.631
0.04,0.00714286,296.49
0.0406061,0.00714286,296.351
0.0412121,0.00714286,296.218
0.0418182,0.00714286,296.09
0.0424242,0.00714286,295.969
0.0430303,0.00714286,295.853
0.0436364,0.00714286,295.742
0.0442424,0.00714286,295.638
0.0448485,0.00714286,295.538
0.0454545,0.00714286,295.444
0.0460606,0.00714286,295.354
0.0466667,0.00714286,295.27
0.0472727,0.00714286,295.19
0.0478788,0.00714286,295.114
0.0484848,0.00714286,295.043
0.0490909,0.00714286,294.977
0.049697,0.00714286,294.914
0.050303,0.00714286,294.856
0.0509091,0.00714286,294.802
0.0515152,0.00714286,294.751
0.0521212,0.00714286,294.705
0.0527273,0.00714286,294.662
0.0533333,0.00714286,294.623
0.0539394,0.00714286,294.587
0.0545455,0.00714286,294.555
0.0551515,0.00714286,294.527
0.0557576,0.00714286,294.502
0.0563636,0.00714286,294.48
0.0569697,0.00714286,294.462
0.0575758,0.00714286,294.447
0.0581818,0.00714286,294.435
0.0587879,0.00714286,294.426
0.0593939,0.00714286,294.421
0.06,0.00714286,294.419
0,0.00734694,294.481
0.000606061,0.00734694,294.483
0.00121212,0.00734694,294.489
0.00181818,0.00734694,294.498
0.00242424,0.00734694,294.51
0.0030303,0.00734694,294.526
0.00363636,0.00734694,294.545
0.00424242,0.00734694,294.568
0.00484848,0.00734694,294.594
0.00545455,0.00734694,294.624
0.00606061,0.00734694,294.658
0.00666667,0.00734694,294.695
0.00727273,0.00734694,294.736
0.00787879,0.00734694,294.78
0.00848485,0.00734694,294.829
0.00909091,0.00734694,294.882
0.00969697,0.00734694,294.939
0.010303,0.00734694,295
0.0109091,0.00734694,295.065
0.0115152,0.00734694,295.134
0.0121212,0.00734694,295.208
0.0127273,0.00734694,295.287
0.0133333,0.00734694,295.37
0.0139394,0.00734694,295.458
0.0145455,0.00734694,295.552
0.0151515,0.00734694,295.65
0.0157576,0.00734694,295.753
0.0163636,0.00734694,295.862
0.0169697,0.00734694,295.976
0.0175758,0.00734694,296.096
0.0181818,0.00734694,296.222
0.0187879,0.00734694,296.352
0.0193939,0.00734694,296.487
0.02,0.00734694,296.623
0.0206061,0.00734694,296.754
0.0212121,0.00734694,296.878
0.0218182,0.00734694,296.993
0.0224242,0.00734694,297.1
0.0230303,0.00734694,297.197
0.0236364,0.00734694,297.286
0.0242424,0.00734694,297.366
0.0248485,0.00734694,297.437
0.0254545,0.00734694,297.5
0.0260606,0.00734694,297.554
0.0266667,0.00734694,297.599
0.0272727,0.00734694,297.637
0.0278788,0.00734694,297.665
0.0284848,0.00734694,297.686
0.0290909,0.00734694,297.698
0.029697,0.00734694,297.702
0.030303,0.00734694,297.698
0.0309091,0.00734694,297.685
0.0315152,0.00734694,297.664
0.0321212,0.00734694,297.635
0.0327273,0.00734694,297.597
0.0333333,0.00734694,297.551
0.0339394,0.00734694,297.497
0.0345455,0.00734694,297.434
0.0351515,0.00734694,297.362
0.0357576,0.00734694,297.281
0.0363636,0.00734694,297.192
0.0369697,0.00734694,297.094
0.0375758,0.00734694,296.987
0.0381818,0.00734694,296.871
0.0387879,0.00734694,296.746
0.0393939,0.00734694,296.615
0.04,0.00734694,296.478
0.0406061,0.00734694,296.343
0.0412121,0.00734694,296.211
0.0418182,0.00734694,296.085
0.0424242,0.00734694,295.965
0.0430303,0.00734694,295.849
0.0436364,0.00734694,295.74
0.0442424,0.00734694,295.635
0.0448485,0.00734694,295.536
0.0454545,0.00734694,295.442
0.0460606,0.00734694,295.353
0.0466667,0.00734694,295.268
0.0472727,0.00734694,295.188
0.0478788,0.00734694,295.113
0.0484848,0.00734694,295.042
0.0490909,0.00734694,294.976
0.049697,0.00734694,294.913
0.050303,0.00734694,294.855
0.0509091,0.00734694,294.801
0.0515152,0.00734694,294.75
0.0521212,0.00734694,294.704
0.0527273,0.00734694,294.661
0.0533333,0.00734694,294.622
0.0539394,0.00734694,294.586
0.0545455,0.00734694,294.554
0.0551515,0.00734694,294.526
0.0557576,0.00734694,294.501
0.0563636,0.00734694,294.479
0.0569697,0.00734694,294.461
0.0575758,0.00734694,294.446
0.0581818,0.00734694,294.434
0.0587879,0.00734694,294.426
0.0593939,0.00734694,294.42
0.06,0.00734694,294.419
0,0.00755102,294.48
0.000606061,0.00755102,294.482
0.00121212,0.00755102,294.488
0.00181818,0.00755102,294.497
0.00242424,0.00755102,294.509
0.0030303,0.00755102,294.525
0.00363636,0.00755102,294.544
0.00424242,0.00755102,294.567
0.00484848,0.00755102,294.593
0.00545455,0.00755102,294.623
0.00606061,0.00755102,294.656
0.00666667,0.00755102,294.694
0.00727273,0.00755102,294.735
0.00787879,0.00755102,294.779
0.00848485,0.00755102,294.828
0.00909091,0.00755102,294.881
0.00969697,0.00755102,294.937
0.010303,0.00755102,294.998
0.0109091,0.00755102,295.063
0.0115152,0.00755102,295.133
0.0121212,0.00755102,295.207
0.0127273,0.00755102,295.285
0.0133333,0.00755102,295.368
0.0139394,0.00755102,295.456
0.0145455,0.00755102,295.549
0.0151515,0.00755102,295.647
0.0157576,0.00755102,295.75
0.0163636,0.00755102,295.859
0.0169697,0.00755102,295.972
0.0175758,0.00755102,296.091
0.0181818,0.00755102,296.215
0.0187879,0.00755102,296.343
0.0193939,0.00755102,296.475
0.02,0.00755102,296.607
0.0206061,0.00755102,296.736
0.0212121,0.00755102,296.858
0.0218182,0.00755102,296.971
0.0224242,0.00755102,297.077
0.0230303,0.00755102,297.174
0.0236364,0.00755102,297.262
0.0242424,0.00755102,297.342
0.0248485,0.00755102,297.413
0.0254545,0.00755102,297.475
0.0260606,0.00755102,297.529
0.0266667,0.00755102,297.574
0.0272727,0.00755102,297.612
0.0278788,0.00755102,297.64
0.0284848,0.00755102,297.661
0.0290909,0.00755102,297.673
0.029697,0.00755102,297.677
0.030303,0.00755102,297.673
0.0309091,0.00755102,297.66
0.0315152,0.00755102,297.639
0.0321212,0.00755102,297.61
0.0327273,0.00755102,297.572
0.0333333,0.00755102,297.526
0.0339394,0.00755102,297.472
0.0345455,0.00755102,297.409
0.0351515,0.00755102,297.338
0.0357576,0.00755102,297.257
0.0363636,0.00755102,297.169
0.0369697,0.00755102,297.071
0.0375758,0.00755102,296.965
0.0381818,0.00755102,296.851
0.0387879,0.00755102,296.728
0.0393939,0.00755102,296.599
0.04,0.00755102,296.466
0.0406061,0.00755102,296.334
0.0412121,0.00755102,296.205
0.0418182,0.00755102,296.08
0.0424242,0.00755102,295.96
0.0430303,0.00755102,295.846
0.0436364,0.00755102,295.737
0.0442424,0.00755102,295.633
0.0448485,0.00755102,295.534
0.0454545,0.00755102,295.44
0.0460606,0.00755102,295.351
0.0466667,0.00755102,295.266
0.0472727,0.00755102,295.187
0.0478788,0.00755102,295.111
0.0484848,0.00755102,295.041
0.0490909,0.00755102,294.974
0.049697,0.00755102,294.912
0.050303,0.00755102,294.854
0.0509091,0.00755102,294.799
0.0515152,0.00755102,294.749
0.0521212,0.00755102,294.703
0.0527273,0.00755102,294.66
0.0533333,0.00755102,294.621
0.0539394,0.00755102,294.585
0.0545455,0.00755102,294.553
0.0551515,0.00755102,294.525
0.0557576,0.00755102,294.5
0.0563636,0.00755102,294.478
0.0569697,0.00755102,294.46
0.0575758,0.00755102,294.445
0.0581818,0.00755102,294.433
0.0587879,0.00755102,294.425
0.0593939,0.00755102,294.419
0.06,0.00755102,294.418
0,0.0077551,294.479
0.000606061,0.0077551,294.481
0.00121212,0.0077551,294.487
0.00181818,0.0077551,294.496
0.00242424,0.0077551,294.508
0.0030303,0.0077551,294.524
0.00363636,0.0077551,294.543
0.00424242,0.0077551,294.566
0.00484848,0.0077551,294.592
0.00545455,0.0077551,294.622
0.00606061,0.0077551,294.655
0.00666667,0.0077551,294.692
0.00727273,0.0077551,294.733
0.00787879,0.0077551,294.778
0.00848485,0.0077551,294.827
0.00909091,0.0077551,294.879
0.00969697,0.0077551,294.936
0.010303,0.0077551,294.997
0.0109091,0.0077551,295.062
0.0115152,0.0077551,295.131
0.0121212,0.0077551,295.205
0.0127273,0.0077551,295.283
0.0133333,0.0077551,295.366
0.0139394,0.0077551,295.454
0.0145455,0.0077551,295.547
0.0151515,0.0077551,295.644
0.0157576,0.0077551,295.747
0.0163636,0.0077551,295.855
0.0169697,0.0077551,295.968
0.0175758,0.0077551,296.086
0.0181818,0.0077551,296.208
0.0187879,0.0077551,296.335
0.0193939,0.0077551,296.464
0.02,0.0077551,296.593
0.0206061,0.0077551,296.719
0.0212121,0.0077551,296.839
0.0218182,0.0077551,296.951
0.0224242,0.0077551,297.056
0.0230303,0.0077551,297.152
0.0236364,0.0077551,297.24
0.0242424,0.0077551,297.319
0.0248485,0.0077551,297.39
0.0254545,0.0077551,297.452
0.0260606,0.0077551,297.506
0.0266667,0.0077551,297.551
0.0272727,0.0077551,297.588
0.0278788,0.0077551,297.617
0.0284848,0.0077551,297.637
0.0290909,0.0077551,297.649
0.029697,0.0077551,297.653
0.030303,0.0077551,297.649
0.0309091,0.0077551,297.636
0.0315152,0.0077551,297.615
0.0321212,0.0077551,297.586
0.0327273,0.0077551,297.549
0.0333333,0.0077551,297.503
0.0339394,0.0077551,297.449
0.0345455,0.0077551,297.386
0.0351515,0.0077551,297.315
0.0357576,0.0077551,297.235
0.0363636,0.0077551,297.147
0.0369697,0.0077551,297.05
0.0375758,0.0077551,296.945
0.0381818,0.0077551,296.832
0.0387879,0.0077551,296.711
0.0393939,0.0077551,296.585
0.04,0.0077551,296.455
0.0406061,0.0077551,296.325
0.0412121,0.0077551,296.198
0.0418182,0.0077551,296.075
0.0424242,0.0077551,295.956
0.0430303,0.0077551,295.842
0.0436364,0.0077551,295.734
0.0442424,0.0077551,295.63
0.0448485,0.0077551,295.531
0.0454545,0.0077551,295.438
0.0460606,0.0077551,295.349
0.0466667,0.0077551,295.264
0.0472727,0.0077551,295.185
0.0478788,0.0077551,295.11
0.0484848,0.0077551,295.039
0.0490909,0.0077551,294.973
0.049697,0.0077551,294.91
0.050303,0.0077551,294.852
0.0509091,0.0077551,294.798
0.0515152,0.0077551,294.748
0.0521212,0.0077551,294.701
0.0527273,0.0077551,294.659
0.0533333,0.0077551,294.62
0.0539394,0.0077551,294.584
0.0545455,0.0077551,294.552
0.0551515,0.0077551,294.524
0.0557576,0.0077551,294.499
0.0563636,0.0077551,294.477
0.0569697,0.0077551,294.459
0.0575758,0.0077551,294.444
0.0581818,0.0077551,294.432
0.0587879,0.0077551,294.424
0.0593939,0.0077551,294.418
0.06,0.0077551,294.417
0,0.00795918,294.478
0.000606061,0.00795918,294.48
0.00121212,0.00795918,294.486
0.00181818,0.00795918,294.494
0.00242424,0.00795918,294.507
0.0030303,0.00795918,294.523
0.00363636,0.00795918,294.542
0.00424242,0.00795918,294.564
0.00484848,0.00795918,294.591
0.00545455,0.00795918,294.62
0.00606061,0.00795918,294.654
0.00666667,0.00795918,294.691
0.00727273,0.00795918,294.732
0.00787879,0.00795918,294.777
0.00848485,0.00795918,294.825
0.00909091,0.00795918,294.878
0.00969697,0.00795918,294.934
0.010303,0.00795918,294.995
0.0109091,0.00795918,295.06
0.0115152,0.00795918,295.129
0.0121212,0.00795918,295.203
0.0127273,0.00795918,295.281
0.0133333,0.00795918,295.364
0.0139394,0.00795918,295.452
0.0145455,0.00795918,295.544
0.0151515,0.00795918,295.642
0.0157576,0.00795918,295.744
0.0163636,0.00795918,295.851
0.0169697,0.00795918,295.963
0.0175758,0.00795918,296.08
0.0181818,0.00795918,296.201
0.0187879,0.00795918,296.326
0.0193939,0.00795918,296.453
0.02,0.00795918,296.58
0.0206061,0.00795918,296.703
0.0212121,0.00795918,296.821
0.0218182,0.00795918,296.933
0.0224242,0.00795918,297.036
0.0230303,0.00795918,297.132
0.0236364,0.00795918,297.219
0.0242424,0.00795918,297.298
0.0248485,0.00795918,297.368
0.0254545,0.00795918,297.43
0.0260606,0.00795918,297.484
0.0266667,0.00795918,297.529
0.0272727,0.00795918,297.566
0.0278788,0.00795918,297.595
0.0284848,0.00795918,297.615
0.0290909,0.00795918,297.627
0.029697,0.00795918,297.631
0.030303,0.00795918,297.627
0.0309091,0.00795918,297.614
0.0315152,0.00795918,297.593
0.0321212,0.00795918,297.564
0.0327273,0.00795918,297.527
0.0333333,0.00795918,297.481
0.0339394,0.00795918,297.427
0.0345455,0.00795918,297.365
0.0351515,0.00795918,297.294
0.0357576,0.00795918,297.214
0.0363636,0.00795918,297.126
0.0369697,0.00795918,297.03
0.0375758,0.00795918,296.926
0.0381818,0.00795918,296.815
0.0387879,0.00795918,296.696
0.0393939,0.00795918,296.572
0.04,0.00795918,296.444
0.0406061,0.00795918,296.317
0.0412121,0.00795918,296.191
0.0418182,0.00795918,296.069
0.0424242,0.00795918,295.952
0.0430303,0.00795918,295.839
0.0436364,0.00795918,295.73
0.0442424,0.00795918,295.627
0.0448485,0.00795918,295.529
0.0454545,0.00795918,295.435
0.0460606,0.00795918,295.346
0.0466667,0.00795918,295.262
0.0472727,0.00795918,295.183
0.0478788,0.00795918,295.108
0.0484848,0.00795918,295.037
0.0490909,0.00795918,294.971
0.049697,0.00795918,294.909
0.050303,0.00795918,294.851
0.0509091,0.00795918,294.797
0.0515152,0.00795918,294.746
0.0521212,0.00795918,294.7
0.0527273,0.00795918,294.657
0.0533333,0.00795918,294.618
0.0539394,0.00795918,294.583
0.0545455,0.00795918,294.551
0.0551515,0.00795918,294.522
0.0557576,0.00795918,294.497
0.0563636,0.00795918,294.476
0.0569697,0.00795918,294.458
0.0575758,0.00795918,294.443
0.0581818,0.00795918,294.431
0.0587879,0.00795918,294.423
0.0593939,0.00795918,294.417
0.06,0.00795918,294.415
0,0.00816327,294.477
0.000606061,0.00816327,294.479
0.00121212,0.00816327,294.484
0.00181818,0.00816327,294.493
0.00242424,0.00816327,294.505
0.0030303,0.00816327,294.521
0.00363636,0.00816327,294.54
0.00424242,0.00816327,294.563
0.00484848,0.00816327,294.589
0.00545455,0.00816327,294.619
0.00606061,0.00816327,294.652
0.00666667,0.00816327,294.69
0.00727273,0.00816327,294.73
0.00787879,0.00816327,294.775
0.00848485,0.00816327,294.823
0.00909091,0.00816327,294.876
0.00969697,0.00816327,294.932
0.010303,0.00816327,294.993
0.0109091,0.00816327,295.058
0.0115152,0.00816327,295.127
0.0121212,0.00816327,295.201
0.0127273,0.00816327,295.279
0.0133333,0.00816327,295.362
0.0139394,0.00816327,295.449
0.0145455,0.00816327,295.542
0.0151515,0.00816327,295.639
0.0157576,0.00816327,295.741
0.0163636,0.00816327,295.847
0.0169697,0.00816327,295.959
0.0175758,0.00816327,296.075
0.0181818,0.00816327,296.195
0.0187879,0.00816327,296.318
0.0193939,0.00816327,296.443
0.02,0.00816327,296.567
0.0206061,0.00816327,296.689
0.0212121,0.00816327,296.805
0.0218182,0.00816327,296.915
0.0224242,0.00816327,297.018
0.0230303,0.00816327,297.113
0.0236364,0.00816327,297.2
0.0242424,0.00816327,297.278
0.0248485,0.00816327,297.348
0.0254545,0.00816327,297.41
0.0260606,0.00816327,297.464
0.0266667,0.00816327,297.509
0.0272727,0.00816327,297.546
0.0278788,0.00816327,297.574
0.0284848,0.00816327,297.595
0.0290909,0.00816327,297.607
0.029697,0.00816327,297.611
0.030303,0.00816327,297.606
0.0309091,0.00816327,297.594
0.0315152,0.00816327,297.573
0.0321212,0.00816327,297.544
0.0327273,0.00816327,297.507
0.0333333,0.00816327,297.461
0.0339394,0.00816327,297.407
0.0345455,0.00816327,297.345
0.0351515,0.00816327,297.274
0.0357576,0.00816327,297.195
0.0363636,0.00816327,297.108
0.0369697,0.00816327,297.012
0.0375758,0.00816327,296.909
0.0381818,0.00816327,296.798
0.0387879,0.00816327,296.681
0.0393939,0.00816327,296.559
0.04,0.00816327,296.434
0.0406061,0.00816327,296.308
0.0412121,0.00816327,296.184
0.0418182,0.00816327,296.064
0.0424242,0.00816327,295.947
0.0430303,0.00816327,295.835
0.0436364,0.00816327,295.727
0.0442424,0.00816327,295.624
0.0448485,0.00816327,295.526
0.0454545,0.00816327,295.433
0.0460606,0.00816327,295.344
0.0466667,0.00816327,295.26
0.0472727,0.00816327,295.181
0.0478788,0.00816327,295.106
0.0484848,0.00816327,295.036
0.0490909,0.00816327,294.969
0.049697,0.00816327,294.907
0.050303,0.00816327,294.849
0.0509091,0.00816327,294.795
0.0515152,0.00816327,294.745
0.0521212,0.00816327,294.698
0.0527273,0.00816327,294.656
0.0533333,0.00816327,294.617
0.0539394,0.00816327,294.581
0.0545455,0.00816327,294.55
0.0551515,0.00816327,294.521
0.0557576,0.00816327,294.496
0.0563636,0.00816327,294.475
0.0569697,0.00816327,294.456
0.0575758,0.00816327,294.441
0.0581818,0.00816327,294.43
0.0587879,0.00816327,294.421
0.0593939,0.00816327,294.416
0.06,0.00816327,294.414
0,0.00836735,294.475
0.000606061,0.00836735,294.477
0.00121212,0.00836735,294.483
0.00181818,0.00836735,294.492
0.00242424,0.00836735,294.504
0.0030303,0.00836735,294.52
0.00363636,0.00836735,294.539
0.00424242,0.00836735,294.562
0.00484848,0.00836735,294.588
0.00545455,0.00836735,294.618
0.00606061,0.00836735,294.651
0.00666667,0.00836735,294.688
0.00727273,0.00836735,294.729
0.00787879,0.00836735,294.773
0.00848485,0.00836735,294.822
0.00909091,0.00836735,294.874
0.00969697,0.00836735,294.931
0.010303,0.00836735,294.991
0.0109091,0.00836735,295.056
0.0115152,0.00836735,295.125
0.0121212,0.00836735,295.199
0.0127273,0.00836735,295.277
0.0133333,0.00836735,295.359
0.0139394,0.00836735,295.447
0.0145455,0.00836735,295.539
0.0151515,0.00836735,295.636
0.0157576,0.00836735,295.737
0.0163636,0.00836735,295.843
0.0169697,0.00836735,295.954
0.0175758,0.00836735,296.069
0.0181818,0.00836735,296.188
0.0187879,0.00836735,296.31
0.0193939,0.00836735,296.433
0.02,0.00836735,296.556
0.0206061,0.00836735,296.675
0.0212121,0.00836735,296.79
0.0218182,0.00836735,296.899
0.0224242,0.00836735,297.001
0.0230303,0.00836735,297.095
0.0236364,0.00836735,297.182
0.0242424,0.00836735,297.26
0.0248485,0.00836735,297.33
0.0254545,0.00836735,297.392
0.0260606,0.00836735,297.445
0.0266667,0.00836735,297.49
0.0272727,0.00836735,297.527
0.0278788,0.00836735,297.555
0.0284848,0.00836735,297.576
0.0290909,0.00836735,297.588
0.029697,0.00836735,297.592
0.030303,0.00836735,297.587
0.0309091,0.00836735,297.575
0.0315152,0.00836735,297.554
0.0321212,0.00836735,297.525
0.0327273,0.00836735,297.488
0.0333333,0.00836735,297.442
0.0339394,0.00836735,297.388
0.0345455,0.00836735,297.326
0.0351515,0.00836735,297.256
0.0357576,0.00836735,297.177
0.0363636,0.00836735,297.09
0.0369697,0.00836735,296.996
0.0375758,0.00836735,296.893
0.0381818,0.00836735,296.784
0.0387879,0.00836735,296.668
0.0393939,0.00836735,296.548
0.04,0.00836735,296.424
0.0406061,0.00836735,296.3
0.0412121,0.00836735,296.178
0.0418182,0.00836735,296.058
0.0424242,0.00836735,295.942
0.0430303,0.00836735,295.831
0.0436364,0.00836735,295.724
0.0442424,0.00836735,295.621
0.0448485,0.00836735,295.523
0.0454545,0.00836735,295.43
0.0460606,0.00836735,295.342
0.0466667,0.00836735,295.258
0.0472727,0.00836735,295.179
0.0478788,0.00836735,295.104
0.0484848,0.00836735,295.034
0.0490909,0.00836735,294.967
0.049697,0.00836735,294.905
0.050303,0.00836735,294.847
0.0509091,0.00836735,294.793
0.0515152,0.00836735,294.743
0.0521212,0.00836735,294.697
0.0527273,0.00836735,294.654
0.0533333,0.00836735,294.615
0.0539394,0.00836735,294.58
0.0545455,0.00836735,294.548
0.0551515,0.00836735,294.52
0.0557576,0.00836735,294.495
0.0563636,0.00836735,294.473
0.0569697,0.00836735,294.455
0.0575758,0.00836735,294.44
0.0581818,0.00836735,294.428
0.0587879,0.00836735,294.42
0.0593939,0.00836735,294.415
0.06,0.00836735,294.413
0,0.00857143,294.474
0.000606061,0.00857143,294.476
0.00121212,0.00857143,294.482
0.00181818,0.00857143,294.49
0.00242424,0.00857143,294.503
0.0030303,0.00857143,294.518
0.00363636,0.00857143,294.538
0.00424242,0.00857143,294.56
0.00484848,0.00857143,294.586
0.00545455,0.00857143,294.616
0.00606061,0.00857143,294.649
0.00666667,0.00857143,294.686
0.00727273,0.00857143,294.727
0.00787879,0.00857143,294.772
0.00848485,0.00857143,294.82
0.00909091,0.00857143,294.872
0.00969697,0.00857143,294.929
0.010303,0.00857143,294.989
0.0109091,0.00857143,295.054
0.0115152,0.00857143,295.123
0.0121212,0.00857143,295.196
0.0127273,0.00857143,295.274
0.0133333,0.00857143,295.357
0.0139394,0.00857143,295.444
0.0145455,0.00857143,295.536
0.0151515,0.00857143,295.632
0.0157576,0.00857143,295.734
0.0163636,0.00857143,295.839
0.0169697,0.00857143,295.95
0.0175758,0.00857143,296.064
0.0181818,0.00857143,296.182
0.0187879,0.00857143,296.302
0.0193939,0.00857143,296.424
0.02,0.00857143,296.545
0.0206061,0.00857143,296.663
0.0212121,0.00857143,296.777
0.0218182,0.00857143,296.885
0.0224242,0.00857143,296.986
0.0230303,0.00857143,297.08
0.0236364,0.00857143,297.165
0.0242424,0.00857143,297.243
0.0248485,0.00857143,297.313
0.0254545,0.00857143,297.375
0.0260606,0.00857143,297.428
0.0266667,0.00857143,297.473
0.0272727,0.00857143,297.509
0.0278788,0.00857143,297.538
0.0284848,0.00857143,297.558
0.0290909,0.00857143,297.57
0.029697,0.00857143,297.574
0.030303,0.00857143,297.57
0.0309091,0.00857143,297.557
0.0315152,0.00857143,297.537
0.0321212,0.00857143,297.508
0.0327273,0.00857143,297.47
0.0333333,0.00857143,297.425
0.0339394,0.00857143,297.371
0.0345455,0.00857143,297.309
0.0351515,0.00857143,297.239
0.0357576,0.00857143,297.161
0.0363636,0.00857143,297.074
0.0369697,0.00857143,296.98
0.0375758,0.00857143,296.879
0.0381818,0.00857143,296.77
0.0387879,0.00857143,296.656
0.0393939,0.00857143,296.537
0.04,0.00857143,296.415
0.0406061,0.00857143,296.293
0.0412121,0.00857143,296.172
0.0418182,0.00857143,296.053
0.0424242,0.00857143,295.938
0.0430303,0.00857143,295.827
0.0436364,0.00857143,295.72
0.0442424,0.00857143,295.618
0.0448485,0.00857143,295.52
0.0454545,0.00857143,295.427
0.0460606,0.00857143,295.339
0.0466667,0.00857143,295.256
0.0472727,0.00857143,295.177
0.0478788,0.00857143,295.102
0.0484848,0.00857143,295.032
0.0490909,0.00857143,294.965
0.049697,0.00857143,294.903
0.050303,0.00857143,294.846
0.0509091,0.00857143,294.792
0.0515152,0.00857143,294.742
0.0521212,0.00857143,294.695
0.0527273,0.00857143,294.653
0.0533333,0.00857143,294.614
0.0539394,0.00857143,294.578
0.0545455,0.00857143,294.547
0.0551515,0.00857143,294.518
0.0557576,0.00857143,294.493
0.0563636,0.00857143,294.472
0.0569697,0.00857143,294.454
0.0575758,0.00857143,294.439
0.0581818,0.00857143,294.427
0.0587879,0.00857143,294.419
0.0593939,0.00857143,294.414
0.06,0.00857143,294.412
0,0.00877551,294.473
0.000606061,0.00877551,294.475
0.00121212,0.00877551,294.48
0.00181818,0.00877551,294.489
0.00242424,0.00877551,294.501
0.0030303,0.00877551,294.517
0.00363636,0.00877551,294.536
0.00424242,0.00877551,294.559
0.00484848,0.00877551,294.585
0.00545455,0.00877551,294.614
0.00606061,0.00877551,294.648
0.00666667,0.00877551,294.685
0.00727273,0.00877551,294.725
0.00787879,0.00877551,294.77
0.00848485,0.00877551,294.818
0.00909091,0.00877551,294.87
0.00969697,0.00877551,294.927
0.010303,0.00877551,294.987
0.0109091,0.00877551,295.052
0.0115152,0.00877551,295.121
0.0121212,0.00877551,295.194
0.0127273,0.00877551,295.272
0.0133333,0.00877551,295.354
0.0139394,0.00877551,295.441
0.0145455,0.00877551,295.533
0.0151515,0.00877551,295.629
0.0157576,0.00877551,295.73
0.0163636,0.00877551,295.835
0.0169697,0.00877551,295.945
0.0175758,0.00877551,296.059
0.0181818,0.00877551,296.176
0.0187879,0.00877551,296.295
0.0193939,0.00877551,296.415
0.02,0.00877551,296.535
0.0206061,0.00877551,296.652
0.0212121,0.00877551,296.765
0.0218182,0.00877551,296.872
0.0224242,0.00877551,296.972
0.0230303,0.00877551,297.065
0.0236364,0.00877551,297.151
0.0242424,0.00877551,297.228
0.0248485,0.00877551,297.298
0.0254545,0.00877551,297.359
0.0260606,0.00877551,297.412
0.0266667,0.00877551,297.457
0.0272727,0.00877551,297.494
0.0278788,0.00877551,297.522
0.0284848,0.00877551,297.542
0.0290909,0.00877551,297.554
0.029697,0.00877551,297.558
0.030303,0.00877551,297.554
0.0309091,0.00877551,297.541
0.0315152,0.00877551,297.521
0.0321212,0.00877551,297.492
0.0327273,0.00877551,297.455
0.0333333,0.00877551,297.409
0.0339394,0.00877551,297.356
0.0345455,0.00877551,297.294
0.0351515,0.00877551,297.224
0.0357576,0.00877551,297.146
0.0363636,0.00877551,297.06
0.0369697,0.00877551,296.966
0.0375758,0.00877551,296.865
0.0381818,0.00877551,296.758
0.0387879,0.00877551,296.644
0.0393939,0.00877551,296.527
0.04,0.00877551,296.407
0.0406061,0.00877551,296.286
0.0412121,0.00877551,296.166
0.0418182,0.00877551,296.048
0.0424242,0.00877551,295.933
0.0430303,0.00877551,295.823
0.0436364,0.00877551,295.716
0.0442424,0.00877551,295.615
0.0448485,0.00877551,295.517
0.0454545,0.00877551,295.425
0.0460606,0.00877551,295.337
0.0466667,0.00877551,295.253
0.0472727,0.00877551,295.174
0.0478788,0.00877551,295.1
0.0484848,0.00877551,295.029
0.0490909,0.00877551,294.963
0.049697,0.00877551,294.901
0.050303,0.00877551,294.844
0.0509091,0.00877551,294.79
0.0515152,0.00877551,294.74
0.0521212,0.00877551,294.694
0.0527273,0.00877551,294.651
0.0533333,0.00877551,294.612
0.0539394,0.00877551,294.577
0.0545455,0.00877551,294.545
0.0551515,0.00877551,294.517
0.0557576,0.00877551,294.492
0.0563636,0.00877551,294.47
0.0569697,0.00877551,294.452
0.0575758,0.00877551,294.437
0.0581818,0.00877551,294.426
0.0587879,0.00877551,294.417
0.0593939,0.00877551,294.412
0.06,0.00877551,294.41
0,0.00897959,294.471
0.000606061,0.00897959,294.473
0.00121212,0.00897959,294.478
0.00181818,0.00897959,294.487
0.00242424,0.00897959,294.5
0.0030303,0.00897959,294.515
0.00363636,0.00897959,294.534
0.00424242,0.00897959,294.557
0.00484848,0.00897959,294.583
0.00545455,0.00897959,294.613
0.00606061,0.00897959,294.646
0.00666667,0.00897959,294.683
0.00727273,0.00897959,294.723
0.00787879,0.00897959,294.768
0.00848485,0.00897959,294.816
0.00909091,0.00897959,294.868
0.00969697,0.00897959,294.925
0.010303,0.00897959,294.985
0.0109091,0.00897959,295.049
0.0115152,0.00897959,295.118
0.0121212,0.00897959,295.192
0.0127273,0.00897959,295.269
0.0133333,0.00897959,295.351
0.0139394,0.00897959,295.438
0.0145455,0.00897959,295.53
0.0151515,0.00897959,295.626
0.0157576,0.00897959,295.726
0.0163636,0.00897959,295.831
0.0169697,0.00897959,295.941
0.0175758,0.00897959,296.054
0.0181818,0.00897959,296.17
0.0187879,0.00897959,296.288
0.0193939,0.00897959,296.407
0.02,0.00897959,296.526
0.0206061,0.00897959,296.642
0.0212121,0.00897959,296.753
0.0218182,0.00897959,296.86
